county,ward,office,district,total.votes,party,candidate,votes
Oconto,Town Of Oconto Wards 1-2,State Superintendent Of Public Instruction,,592,NP,Adrianne Melby (write-in),0
Oconto,Town Of Oconto Wards 1-2,State Superintendent Of Public Instruction,,592,,Scattering,1
Oconto,Town Of Oconto Falls Wards 1-2,State Superintendent Of Public Instruction,,553,NP,Brittany Kinser,352
Oconto,Town Of Oconto Falls Wards 1-2,State Superintendent Of Public Instruction,,553,NP,Jill Underly,199
Oconto,Town Of Oconto Falls Wards 1-2,State Superintendent Of Public Instruction,,553,NP,Adrianne Melby (write-in),0
Oconto,Town Of Oconto Falls Wards 1-2,State Superintendent Of Public Instruction,,553,,Scattering,2
Oconto,Town Of Pensaukee Wards 1-2,State Superintendent Of Public Instruction,,596,NP,Brittany Kinser,386
Oconto,Town Of Pensaukee Wards 1-2,State Superintendent Of Public Instruction,,596,NP,Jill Underly,209
Oconto,Town Of Pensaukee Wards 1-2,State Superintendent Of Public Instruction,,596,NP,Adrianne Melby (write-in),0
Oconto,Town Of Pensaukee Wards 1-2,State Superintendent Of Public Instruction,,596,,Scattering,1
Oconto,Town Of Riverview Wards 1-2,State Superintendent Of Public Instruction,,422,NP,Brittany Kinser,247
Oconto,Town Of Riverview Wards 1-2,State Superintendent Of Public Instruction,,422,NP,Jill Underly,175
Oconto,Town Of Riverview Wards 1-2,State Superintendent Of Public Instruction,,422,NP,Adrianne Melby (write-in),0
Oconto,Town Of Riverview Wards 1-2,State Superintendent Of Public Instruction,,422,,Scattering,0
Oconto,Town Of Spruce Ward 1,State Superintendent Of Public Instruction,,361,NP,Brittany Kinser,250
Oconto,Town Of Spruce Ward 1,State Superintendent Of Public Instruction,,361,NP,Jill Underly,110
Oconto,Town Of Spruce Ward 1,State Superintendent Of Public Instruction,,361,NP,Adrianne Melby (write-in),0
Oconto,Town Of Spruce Ward 1,State Superintendent Of Public Instruction,,361,,Scattering,1
Oconto,Town Of Stiles Wards 1-2,State Superintendent Of Public Instruction,,616,NP,Brittany Kinser,388
Oconto,Town Of Stiles Wards 1-2,State Superintendent Of Public Instruction,,616,NP,Jill Underly,228
Oconto,Town Of Stiles Wards 1-2,State Superintendent Of Public Instruction,,616,NP,Adrianne Melby (write-in),0
Oconto,Town Of Stiles Wards 1-2,State Superintendent Of Public Instruction,,616,,Scattering,0
Oconto,Town Of Townsend Wards 1-2,State Superintendent Of Public Instruction,,542,NP,Brittany Kinser,331
Oconto,Town Of Townsend Wards 1-2,State Superintendent Of Public Instruction,,542,NP,Jill Underly,211
Oconto,Town Of Townsend Wards 1-2,State Superintendent Of Public Instruction,,542,NP,Adrianne Melby (write-in),0
Oconto,Town Of Townsend Wards 1-2,State Superintendent Of Public Instruction,,542,,Scattering,0
Oconto,Town Of Underhill Ward 1,State Superintendent Of Public Instruction,,327,NP,Brittany Kinser,202
Oconto,Town Of Underhill Ward 1,State Superintendent Of Public Instruction,,327,NP,Jill Underly,125
Oconto,Town Of Underhill Ward 1,State Superintendent Of Public Instruction,,327,NP,Adrianne Melby (write-in),0
Oconto,Town Of Underhill Ward 1,State Superintendent Of Public Instruction,,327,,Scattering,0
Oconto,Village Of Lena Ward 1,State Superintendent Of Public Instruction,,175,NP,Brittany Kinser,109
Oconto,Village Of Lena Ward 1,State Superintendent Of Public Instruction,,175,NP,Jill Underly,66
Oconto,Village Of Lena Ward 1,State Superintendent Of Public Instruction,,175,NP,Adrianne Melby (write-in),0
Oconto,Village Of Lena Ward 1,State Superintendent Of Public Instruction,,175,,Scattering,0
Oconto,Village Of Pulaski Ward 5,State Superintendent Of Public Instruction,,0,NP,Brittany Kinser,0
Oconto,Village Of Pulaski Ward 5,State Superintendent Of Public Instruction,,0,NP,Jill Underly,0
Oconto,Village Of Pulaski Ward 5,State Superintendent Of Public Instruction,,0,NP,Adrianne Melby (write-in),0
Oconto,Village Of Pulaski Ward 5,State Superintendent Of Public Instruction,,0,,Scattering,0
Oconto,Village Of Suring Ward 1,State Superintendent Of Public Instruction,,141,NP,Brittany Kinser,93
Oconto,Village Of Suring Ward 1,State Superintendent Of Public Instruction,,141,NP,Jill Underly,48
Oconto,Village Of Suring Ward 1,State Superintendent Of Public Instruction,,141,NP,Adrianne Melby (write-in),0
Oconto,Village Of Suring Ward 1,State Superintendent Of Public Instruction,,141,,Scattering,0
Oconto,City Of Gillett Wards 1-3,State Superintendent Of Public Instruction,,390,NP,Brittany Kinser,224
Oconto,City Of Gillett Wards 1-3,State Superintendent Of Public Instruction,,390,NP,Jill Underly,162
Oconto,City Of Gillett Wards 1-3,State Superintendent Of Public Instruction,,390,NP,Adrianne Melby (write-in),1
Oconto,City Of Gillett Wards 1-3,State Superintendent Of Public Instruction,,390,,Scattering,3
Oconto,City Of Oconto Wards 1-7,State Superintendent Of Public Instruction,,1388,NP,Brittany Kinser,792
Oconto,City Of Oconto Wards 1-7,State Superintendent Of Public Instruction,,1388,NP,Jill Underly,589
Oconto,City Of Oconto Wards 1-7,State Superintendent Of Public Instruction,,1388,NP,Adrianne Melby (write-in),0
Oconto,City Of Oconto Wards 1-7,State Superintendent Of Public Instruction,,1388,,Scattering,7
Oconto,City Of Oconto Falls Wards 1-8,State Superintendent Of Public Instruction,,838,NP,Brittany Kinser,482
Oconto,City Of Oconto Falls Wards 1-8,State Superintendent Of Public Instruction,,838,NP,Jill Underly,350
Oconto,City Of Oconto Falls Wards 1-8,State Superintendent Of Public Instruction,,838,NP,Adrianne Melby (write-in),0
Oconto,City Of Oconto Falls Wards 1-8,State Superintendent Of Public Instruction,,838,,Scattering,6
Oconto,County Totals:,State Superintendent Of Public Instruction,,15603,NP,Brittany Kinser,9998
Oconto,County Totals:,State Superintendent Of Public Instruction,,15603,NP,Jill Underly,5549
Oconto,County Totals:,State Superintendent Of Public Instruction,,15603,NP,Adrianne Melby (write-in),2
Oconto,County Totals:,State Superintendent Of Public Instruction,,15603,,Scattering,54
Oneida,Town Of Cassian Wards 1-2,State Superintendent Of Public Instruction,,493,NP,Brittany Kinser,277
Oneida,Town Of Cassian Wards 1-2,State Superintendent Of Public Instruction,,493,NP,Jill Underly,212
Oneida,Town Of Cassian Wards 1-2,State Superintendent Of Public Instruction,,493,NP,Adrianne Melby (write-in),1
Oneida,Town Of Cassian Wards 1-2,State Superintendent Of Public Instruction,,493,,Scattering,3
Oneida,Town Of Crescent Wards 1-3,State Superintendent Of Public Instruction,,859,NP,Brittany Kinser,452
Oneida,Town Of Crescent Wards 1-3,State Superintendent Of Public Instruction,,859,NP,Jill Underly,403
Oneida,Town Of Crescent Wards 1-3,State Superintendent Of Public Instruction,,859,NP,Adrianne Melby (write-in),0
Oneida,Town Of Crescent Wards 1-3,State Superintendent Of Public Instruction,,859,,Scattering,4
Oneida,Town Of Enterprise Ward 1,State Superintendent Of Public Instruction,,165,NP,Brittany Kinser,115
Oneida,Town Of Enterprise Ward 1,State Superintendent Of Public Instruction,,165,NP,Jill Underly,48
Oneida,Town Of Enterprise Ward 1,State Superintendent Of Public Instruction,,165,NP,Adrianne Melby (write-in),0
Oneida,Town Of Enterprise Ward 1,State Superintendent Of Public Instruction,,165,,Scattering,2
Oneida,Town Of Hazelhurst Wards 1-2,State Superintendent Of Public Instruction,,589,NP,Brittany Kinser,306
Oneida,Town Of Hazelhurst Wards 1-2,State Superintendent Of Public Instruction,,589,NP,Jill Underly,281
Oneida,Town Of Hazelhurst Wards 1-2,State Superintendent Of Public Instruction,,589,NP,Adrianne Melby (write-in),0
Oneida,Town Of Hazelhurst Wards 1-2,State Superintendent Of Public Instruction,,589,,Scattering,2
Oneida,Town Of Lake Tomahawk Wards 1-2,State Superintendent Of Public Instruction,,469,NP,Brittany Kinser,265
Oneida,Town Of Lake Tomahawk Wards 1-2,State Superintendent Of Public Instruction,,469,NP,Jill Underly,203
Oneida,Town Of Lake Tomahawk Wards 1-2,State Superintendent Of Public Instruction,,469,NP,Adrianne Melby (write-in),0
Oneida,Town Of Lake Tomahawk Wards 1-2,State Superintendent Of Public Instruction,,469,,Scattering,1
Oneida,Town Of Little Rice Ward 1,State Superintendent Of Public Instruction,,177,NP,Brittany Kinser,110
Oneida,Town Of Little Rice Ward 1,State Superintendent Of Public Instruction,,177,NP,Jill Underly,65
Oneida,Town Of Little Rice Ward 1,State Superintendent Of Public Instruction,,177,NP,Adrianne Melby (write-in),1
Oneida,Town Of Little Rice Ward 1,State Superintendent Of Public Instruction,,177,,Scattering,1
Oneida,Town Of Lynne Ward 1,State Superintendent Of Public Instruction,,79,NP,Brittany Kinser,57
Oneida,Town Of Lynne Ward 1,State Superintendent Of Public Instruction,,79,NP,Jill Underly,21
Oneida,Town Of Lynne Ward 1,State Superintendent Of Public Instruction,,79,NP,Adrianne Melby (write-in),0
Oneida,Town Of Lynne Ward 1,State Superintendent Of Public Instruction,,79,,Scattering,1
Oneida,Town Of Minocqua Wards 1-7,State Superintendent Of Public Instruction,,2165,NP,Brittany Kinser,1250
Oneida,Town Of Minocqua Wards 1-7,State Superintendent Of Public Instruction,,2165,NP,Jill Underly,908
Oneida,Town Of Minocqua Wards 1-7,State Superintendent Of Public Instruction,,2165,NP,Adrianne Melby (write-in),0
Oneida,Town Of Minocqua Wards 1-7,State Superintendent Of Public Instruction,,2165,,Scattering,7
Oneida,Town Of Monico Ward 1,State Superintendent Of Public Instruction,,118,NP,Brittany Kinser,88
Oneida,Town Of Monico Ward 1,State Superintendent Of Public Instruction,,118,NP,Jill Underly,30
Oneida,Town Of Monico Ward 1,State Superintendent Of Public Instruction,,118,NP,Adrianne Melby (write-in),0
Oneida,Town Of Monico Ward 1,State Superintendent Of Public Instruction,,118,,Scattering,0
Oneida,Town Of Newbold Ward 1,State Superintendent Of Public Instruction,,165,NP,Brittany Kinser,91
Oneida,Town Of Newbold Ward 1,State Superintendent Of Public Instruction,,165,NP,Jill Underly,74
Oneida,Town Of Newbold Ward 1,State Superintendent Of Public Instruction,,165,NP,Adrianne Melby (write-in),0
Oneida,Town Of Newbold Ward 1,State Superintendent Of Public Instruction,,165,,Scattering,0
Oneida,Town Of Newbold Wards 2-4,State Superintendent Of Public Instruction,,1154,NP,Brittany Kinser,613
Oneida,Town Of Newbold Wards 2-4,State Superintendent Of Public Instruction,,1154,NP,Jill Underly,536
Oneida,Town Of Newbold Wards 2-4,State Superintendent Of Public Instruction,,1154,NP,Adrianne Melby (write-in),0
Oneida,Town Of Newbold Wards 2-4,State Superintendent Of Public Instruction,,1154,,Scattering,5
Oneida,Town Of Nokomis Wards 1-2,State Superintendent Of Public Instruction,,663,NP,Brittany Kinser,368
Oneida,Town Of Nokomis Wards 1-2,State Superintendent Of Public Instruction,,663,NP,Jill Underly,294
Oneida,Town Of Nokomis Wards 1-2,State Superintendent Of Public Instruction,,663,NP,Adrianne Melby (write-in),0
Oneida,Town Of Nokomis Wards 1-2,State Superintendent Of Public Instruction,,663,,Scattering,1
Oneida,Town Of Pelican Wards 1-4,State Superintendent Of Public Instruction,,1039,NP,Brittany Kinser,528
Oneida,Town Of Pelican Wards 1-4,State Superintendent Of Public Instruction,,1039,NP,Jill Underly,505
Oneida,Town Of Pelican Wards 1-4,State Superintendent Of Public Instruction,,1039,NP,Adrianne Melby (write-in),0
Oneida,Town Of Pelican Wards 1-4,State Superintendent Of Public Instruction,,1039,,Scattering,6
Oneida,Town Of Piehl Ward 1,State Superintendent Of Public Instruction,,31,NP,Brittany Kinser,22
Oneida,Town Of Piehl Ward 1,State Superintendent Of Public Instruction,,31,NP,Jill Underly,9
Oneida,Town Of Piehl Ward 1,State Superintendent Of Public Instruction,,31,NP,Adrianne Melby (write-in),0
Oneida,Town Of Piehl Ward 1,State Superintendent Of Public Instruction,,31,,Scattering,0
Oneida,Town Of Pine Lake Wards 1-4,State Superintendent Of Public Instruction,,1112,NP,Brittany Kinser,573
Oneida,Town Of Pine Lake Wards 1-4,State Superintendent Of Public Instruction,,1112,NP,Jill Underly,536
Oneida,Town Of Pine Lake Wards 1-4,State Superintendent Of Public Instruction,,1112,NP,Adrianne Melby (write-in),0
Oneida,Town Of Pine Lake Wards 1-4,State Superintendent Of Public Instruction,,1112,,Scattering,3
Oneida,Town Of Schoepke Ward 1,State Superintendent Of Public Instruction,,181,NP,Brittany Kinser,111
Oneida,Town Of Schoepke Ward 1,State Superintendent Of Public Instruction,,181,NP,Jill Underly,70
Oneida,Town Of Schoepke Ward 1,State Superintendent Of Public Instruction,,181,NP,Adrianne Melby (write-in),0
Oneida,Town Of Schoepke Ward 1,State Superintendent Of Public Instruction,,181,,Scattering,0
Oneida,Town Of Stella Wards 1-2,State Superintendent Of Public Instruction,,271,NP,Brittany Kinser,149
Oneida,Town Of Stella Wards 1-2,State Superintendent Of Public Instruction,,271,NP,Jill Underly,121
Oneida,Town Of Stella Wards 1-2,State Superintendent Of Public Instruction,,271,NP,Adrianne Melby (write-in),0
Oneida,Town Of Stella Wards 1-2,State Superintendent Of Public Instruction,,271,,Scattering,1
Oneida,Town Of Sugar Camp Wards 1-2,State Superintendent Of Public Instruction,,862,NP,Brittany Kinser,563
Oneida,Town Of Sugar Camp Wards 1-2,State Superintendent Of Public Instruction,,862,NP,Jill Underly,297
Oneida,Town Of Sugar Camp Wards 1-2,State Superintendent Of Public Instruction,,862,NP,Adrianne Melby (write-in),0
Oneida,Town Of Sugar Camp Wards 1-2,State Superintendent Of Public Instruction,,862,,Scattering,2
Oneida,Town Of Three Lakes Wards 1-3,State Superintendent Of Public Instruction,,1173,NP,Brittany Kinser,714
Oneida,Town Of Three Lakes Wards 1-3,State Superintendent Of Public Instruction,,1173,NP,Jill Underly,452
Oneida,Town Of Three Lakes Wards 1-3,State Superintendent Of Public Instruction,,1173,NP,Adrianne Melby (write-in),0
Oneida,Town Of Three Lakes Wards 1-3,State Superintendent Of Public Instruction,,1173,,Scattering,7
Oneida,Town Of Woodboro Ward 1,State Superintendent Of Public Instruction,,380,NP,Brittany Kinser,221
Oneida,Town Of Woodboro Ward 1,State Superintendent Of Public Instruction,,380,NP,Jill Underly,157
Oneida,Town Of Woodboro Ward 1,State Superintendent Of Public Instruction,,380,NP,Adrianne Melby (write-in),0
Oneida,Town Of Woodboro Ward 1,State Superintendent Of Public Instruction,,380,,Scattering,2
Oneida,Town Of Woodruff Wards 1-3,State Superintendent Of Public Instruction,,907,NP,Brittany Kinser,478
Oneida,Town Of Woodruff Wards 1-3,State Superintendent Of Public Instruction,,907,NP,Jill Underly,426
Oneida,Town Of Woodruff Wards 1-3,State Superintendent Of Public Instruction,,907,NP,Adrianne Melby (write-in),0
Oneida,Town Of Woodruff Wards 1-3,State Superintendent Of Public Instruction,,907,,Scattering,3
Oneida,City Of Rhinelander Wards 1-17,State Superintendent Of Public Instruction,,2131,NP,Brittany Kinser,869
Oneida,City Of Rhinelander Wards 1-17,State Superintendent Of Public Instruction,,2131,NP,Jill Underly,1248
Oneida,City Of Rhinelander Wards 1-17,State Superintendent Of Public Instruction,,2131,NP,Adrianne Melby (write-in),2
Oneida,City Of Rhinelander Wards 1-17,State Superintendent Of Public Instruction,,2131,,Scattering,12
Oneida,County Totals:,State Superintendent Of Public Instruction,,15183,NP,Brittany Kinser,8220
Oneida,County Totals:,State Superintendent Of Public Instruction,,15183,NP,Jill Underly,6896
Oneida,County Totals:,State Superintendent Of Public Instruction,,15183,NP,Adrianne Melby (write-in),4
Oneida,County Totals:,State Superintendent Of Public Instruction,,15183,,Scattering,63
Outagamie,Town Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,528,NP,Brittany Kinser,348
Outagamie,Town Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,528,NP,Jill Underly,180
Outagamie,Town Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,528,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,528,,Scattering,0
Outagamie,Town Of Bovina Wards 1-2,State Superintendent Of Public Instruction,,582,NP,Brittany Kinser,382
Outagamie,Town Of Bovina Wards 1-2,State Superintendent Of Public Instruction,,582,NP,Jill Underly,200
Outagamie,Town Of Bovina Wards 1-2,State Superintendent Of Public Instruction,,582,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Bovina Wards 1-2,State Superintendent Of Public Instruction,,582,,Scattering,0
Outagamie,Town Of Buchanan Wards 1-9,State Superintendent Of Public Instruction,,2631,NP,Brittany Kinser,1393
Outagamie,Town Of Buchanan Wards 1-9,State Superintendent Of Public Instruction,,2631,NP,Jill Underly,1238
Outagamie,Town Of Buchanan Wards 1-9,State Superintendent Of Public Instruction,,2631,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Buchanan Wards 1-9,State Superintendent Of Public Instruction,,2631,,Scattering,0
Outagamie,Town Of Center Wards 1-5,State Superintendent Of Public Instruction,,1807,NP,Brittany Kinser,1185
Outagamie,Town Of Center Wards 1-5,State Superintendent Of Public Instruction,,1807,NP,Jill Underly,622
Outagamie,Town Of Center Wards 1-5,State Superintendent Of Public Instruction,,1807,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Center Wards 1-5,State Superintendent Of Public Instruction,,1807,,Scattering,0
Outagamie,Town Of Cicero Wards 1-2,State Superintendent Of Public Instruction,,404,NP,Brittany Kinser,249
Outagamie,Town Of Cicero Wards 1-2,State Superintendent Of Public Instruction,,404,NP,Jill Underly,155
Outagamie,Town Of Cicero Wards 1-2,State Superintendent Of Public Instruction,,404,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Cicero Wards 1-2,State Superintendent Of Public Instruction,,404,,Scattering,0
Outagamie,Town Of Dale Wards 1-4,State Superintendent Of Public Instruction,,1227,NP,Brittany Kinser,802
Outagamie,Town Of Dale Wards 1-4,State Superintendent Of Public Instruction,,1227,NP,Jill Underly,425
Outagamie,Town Of Dale Wards 1-4,State Superintendent Of Public Instruction,,1227,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Dale Wards 1-4,State Superintendent Of Public Instruction,,1227,,Scattering,0
Outagamie,Town Of Deer Creek Ward 1,State Superintendent Of Public Instruction,,229,NP,Brittany Kinser,164
Outagamie,Town Of Deer Creek Ward 1,State Superintendent Of Public Instruction,,229,NP,Jill Underly,65
Outagamie,Town Of Deer Creek Ward 1,State Superintendent Of Public Instruction,,229,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Deer Creek Ward 1,State Superintendent Of Public Instruction,,229,,Scattering,0
Outagamie,Town Of Ellington Wards 1-5,State Superintendent Of Public Instruction,,1432,NP,Brittany Kinser,1010
Outagamie,Town Of Ellington Wards 1-5,State Superintendent Of Public Instruction,,1432,NP,Jill Underly,422
Outagamie,Town Of Ellington Wards 1-5,State Superintendent Of Public Instruction,,1432,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Ellington Wards 1-5,State Superintendent Of Public Instruction,,1432,,Scattering,0
Outagamie,Town Of Freedom Wards 1-8,State Superintendent Of Public Instruction,,2390,NP,Brittany Kinser,1512
Outagamie,Town Of Freedom Wards 1-8,State Superintendent Of Public Instruction,,2390,NP,Jill Underly,878
Outagamie,Town Of Freedom Wards 1-8,State Superintendent Of Public Instruction,,2390,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Freedom Wards 1-8,State Superintendent Of Public Instruction,,2390,,Scattering,0
Outagamie,"Town Of Grand Chute Wards 1,3-5",State Superintendent Of Public Instruction,,2699,NP,Brittany Kinser,1410
Outagamie,"Town Of Grand Chute Wards 1,3-5",State Superintendent Of Public Instruction,,2699,NP,Jill Underly,1289
Outagamie,"Town Of Grand Chute Wards 1,3-5",State Superintendent Of Public Instruction,,2699,NP,Adrianne Melby (write-in),0
Outagamie,"Town Of Grand Chute Wards 1,3-5",State Superintendent Of Public Instruction,,2699,,Scattering,0
Outagamie,Town Of Grand Chute Ward 2,State Superintendent Of Public Instruction,,306,NP,Brittany Kinser,189
Outagamie,Town Of Grand Chute Ward 2,State Superintendent Of Public Instruction,,306,NP,Jill Underly,116
Outagamie,Town Of Grand Chute Ward 2,State Superintendent Of Public Instruction,,306,NP,Adrianne Melby (write-in),1
Outagamie,Town Of Grand Chute Ward 2,State Superintendent Of Public Instruction,,306,,Scattering,0
Outagamie,"Town Of Grand Chute Wards 6-13,18-19",State Superintendent Of Public Instruction,,3535,NP,Brittany Kinser,1652
Outagamie,"Town Of Grand Chute Wards 6-13,18-19",State Superintendent Of Public Instruction,,3535,NP,Jill Underly,1883
Outagamie,"Town Of Grand Chute Wards 6-13,18-19",State Superintendent Of Public Instruction,,3535,NP,Adrianne Melby (write-in),0
Outagamie,"Town Of Grand Chute Wards 6-13,18-19",State Superintendent Of Public Instruction,,3535,,Scattering,0
Outagamie,"Town Of Grand Chute Wards 14-17,20",State Superintendent Of Public Instruction,,2231,NP,Brittany Kinser,1092
Outagamie,"Town Of Grand Chute Wards 14-17,20",State Superintendent Of Public Instruction,,2231,NP,Jill Underly,1139
Outagamie,"Town Of Grand Chute Wards 14-17,20",State Superintendent Of Public Instruction,,2231,NP,Adrianne Melby (write-in),0
Outagamie,"Town Of Grand Chute Wards 14-17,20",State Superintendent Of Public Instruction,,2231,,Scattering,0
Outagamie,Town Of Hortonia Wards 1-2,State Superintendent Of Public Instruction,,481,NP,Brittany Kinser,315
Outagamie,Town Of Hortonia Wards 1-2,State Superintendent Of Public Instruction,,481,NP,Jill Underly,166
Outagamie,Town Of Hortonia Wards 1-2,State Superintendent Of Public Instruction,,481,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Hortonia Wards 1-2,State Superintendent Of Public Instruction,,481,,Scattering,0
Outagamie,Town Of Kaukauna Wards 1-3,State Superintendent Of Public Instruction,,563,NP,Brittany Kinser,382
Outagamie,Town Of Kaukauna Wards 1-3,State Superintendent Of Public Instruction,,563,NP,Jill Underly,181
Outagamie,Town Of Kaukauna Wards 1-3,State Superintendent Of Public Instruction,,563,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Kaukauna Wards 1-3,State Superintendent Of Public Instruction,,563,,Scattering,0
Outagamie,Town Of Liberty Ward 1,State Superintendent Of Public Instruction,,336,NP,Brittany Kinser,224
Outagamie,Town Of Liberty Ward 1,State Superintendent Of Public Instruction,,336,NP,Jill Underly,112
Outagamie,Town Of Liberty Ward 1,State Superintendent Of Public Instruction,,336,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Liberty Ward 1,State Superintendent Of Public Instruction,,336,,Scattering,0
Outagamie,Town Of Maine Ward 1,State Superintendent Of Public Instruction,,376,NP,Brittany Kinser,243
Outagamie,Town Of Maine Ward 1,State Superintendent Of Public Instruction,,376,NP,Jill Underly,133
Outagamie,Town Of Maine Ward 1,State Superintendent Of Public Instruction,,376,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Maine Ward 1,State Superintendent Of Public Instruction,,376,,Scattering,0
Outagamie,Town Of Maple Creek Ward 1,State Superintendent Of Public Instruction,,225,NP,Brittany Kinser,159
Outagamie,Town Of Maple Creek Ward 1,State Superintendent Of Public Instruction,,225,NP,Jill Underly,66
Outagamie,Town Of Maple Creek Ward 1,State Superintendent Of Public Instruction,,225,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Maple Creek Ward 1,State Superintendent Of Public Instruction,,225,,Scattering,0
Outagamie,Town Of Oneida Wards 1-6,State Superintendent Of Public Instruction,,1326,NP,Brittany Kinser,707
Outagamie,Town Of Oneida Wards 1-6,State Superintendent Of Public Instruction,,1326,NP,Jill Underly,619
Outagamie,Town Of Oneida Wards 1-6,State Superintendent Of Public Instruction,,1326,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Oneida Wards 1-6,State Superintendent Of Public Instruction,,1326,,Scattering,0
Outagamie,Town Of Osborn Wards 1-2,State Superintendent Of Public Instruction,,545,NP,Brittany Kinser,360
Outagamie,Town Of Osborn Wards 1-2,State Superintendent Of Public Instruction,,545,NP,Jill Underly,185
Outagamie,Town Of Osborn Wards 1-2,State Superintendent Of Public Instruction,,545,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Osborn Wards 1-2,State Superintendent Of Public Instruction,,545,,Scattering,0
Outagamie,Town Of Seymour Wards 1-2,State Superintendent Of Public Instruction,,444,NP,Brittany Kinser,305
Outagamie,Town Of Seymour Wards 1-2,State Superintendent Of Public Instruction,,444,NP,Jill Underly,139
Outagamie,Town Of Seymour Wards 1-2,State Superintendent Of Public Instruction,,444,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Seymour Wards 1-2,State Superintendent Of Public Instruction,,444,,Scattering,0
Outagamie,Town Of Vandenbroek Wards 1-3,State Superintendent Of Public Instruction,,677,NP,Brittany Kinser,459
Outagamie,Town Of Vandenbroek Wards 1-3,State Superintendent Of Public Instruction,,677,NP,Jill Underly,218
Outagamie,Town Of Vandenbroek Wards 1-3,State Superintendent Of Public Instruction,,677,NP,Adrianne Melby (write-in),0
Outagamie,Town Of Vandenbroek Wards 1-3,State Superintendent Of Public Instruction,,677,,Scattering,0
Outagamie,Village Of Bear Creek Ward 1,State Superintendent Of Public Instruction,,91,NP,Brittany Kinser,55
Outagamie,Village Of Bear Creek Ward 1,State Superintendent Of Public Instruction,,91,NP,Jill Underly,36
Outagamie,Village Of Bear Creek Ward 1,State Superintendent Of Public Instruction,,91,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Bear Creek Ward 1,State Superintendent Of Public Instruction,,91,,Scattering,0
Outagamie,Village Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,495,NP,Brittany Kinser,298
Outagamie,Village Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,495,NP,Jill Underly,197
Outagamie,Village Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,495,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Black Creek Wards 1-2,State Superintendent Of Public Instruction,,495,,Scattering,0
Outagamie,Village Of Combined Locks Wards 1-6,State Superintendent Of Public Instruction,,1431,NP,Brittany Kinser,748
Outagamie,Village Of Combined Locks Wards 1-6,State Superintendent Of Public Instruction,,1431,NP,Jill Underly,683
Outagamie,Village Of Combined Locks Wards 1-6,State Superintendent Of Public Instruction,,1431,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Combined Locks Wards 1-6,State Superintendent Of Public Instruction,,1431,,Scattering,0
Outagamie,Village Of Fox Crossing Ward 17,State Superintendent Of Public Instruction,,0,NP,Brittany Kinser,0
Outagamie,Village Of Fox Crossing Ward 17,State Superintendent Of Public Instruction,,0,NP,Jill Underly,0
Outagamie,Village Of Fox Crossing Ward 17,State Superintendent Of Public Instruction,,0,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Fox Crossing Ward 17,State Superintendent Of Public Instruction,,0,,Scattering,0
Outagamie,Village Of Greenville Wards 1-10,State Superintendent Of Public Instruction,,5282,NP,Brittany Kinser,3091
Outagamie,Village Of Greenville Wards 1-10,State Superintendent Of Public Instruction,,5282,NP,Jill Underly,2191
Outagamie,Village Of Greenville Wards 1-10,State Superintendent Of Public Instruction,,5282,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Greenville Wards 1-10,State Superintendent Of Public Instruction,,5282,,Scattering,0
Outagamie,Village Of Harrison Wards 1-2,State Superintendent Of Public Instruction,,0,NP,Brittany Kinser,0
Outagamie,Village Of Harrison Wards 1-2,State Superintendent Of Public Instruction,,0,NP,Jill Underly,0
Outagamie,Village Of Harrison Wards 1-2,State Superintendent Of Public Instruction,,0,NP,Adrianne Melby (write-in),0
Outagamie,Village Of Harrison Wards 1-2,State Superintendent Of Public Instruction,,0,,Scattering,0
Outagamie,Village Of Hortonville Wards 1-4,State Superintendent Of Public Instruction,,1163,NP,Brittany Kinser,691
Outagamie,Village Of Hortonville Wards 1-4,State Superintendent Of Public Instruction,,1163,NP,Jill Underly,472
