blk2010ge,blk2020ge,weight
550019502011096,550019502011040,1.000000000000
550019502011097,550019502011040,1.000000000000
550019502011098,550019502011040,1.000000000000
550019502011099,550019502011041,1.000000000000
550019502011100,550019502011039,1.000000000000
550019502011101,550019502011038,1.000000000000
550019502011102,550019502012022,1.000000000000
550019502011103,550019502012023,1.000000000000
550019502011104,550019502012024,0.842371332500
550019502011104,550019502012025,0.157628667500
550019502011105,550019502012024,0.000013845800
550019502011105,550019502012025,0.999986154200
550019502011106,550019502012026,1.000000000000
550019502011107,550019502012027,1.000000000000
550019502011108,550019502012028,1.000000000000
550019502011109,550019502012008,1.000000000000
550019502011110,550019502012029,1.000000000000
550019502011111,550019502012029,1.000000000000
550019502011112,550019502012030,1.000000000000
550019502011113,550019502012031,1.000000000000
550019502011114,550019502012032,1.000000000000
550019502011115,550019502012033,1.000000000000
550019502011116,550019502012034,1.000000000000
550019502011117,550019502012035,1.000000000000
550019502011118,550019502011054,1.000000000000
550019502011119,550019502011052,1.000000000000
550019502011120,550019502011053,1.000000000000
550019502011121,550019502012054,1.000000000000
550019502011122,550019502011063,1.000000000000
550019502011123,550019502011069,1.000000000000
550019502011124,550019502011064,1.000000000000
550019502011125,550019502011057,1.000000000000
550019502011126,550019502011058,1.000000000000
550019502011127,550019502011036,1.000000000000
550019502011128,550019502011035,1.000000000000
550019502011129,550019502011065,1.000000000000
550019502011130,550019502011065,1.000000000000
550019502011131,550019502012057,1.000000000000
550019502011132,550019502011054,0.124107187900
550019502011132,550019502011056,0.875892812100
550019502011132,550019502011059,0.000000000000
550019502011133,550019502011054,0.010204785200
550019502011133,550019502011055,0.989795214800
550019502011134,550019502011060,0.928446831100
550019502011134,550019502011061,0.071553168900
550019502011135,550019502011062,0.000000000000
550019502011135,550019502011063,1.000000000000
550019502011135,550019502011069,0.000000000000
550019502011135,550019502011070,0.000000000000
550019502011136,550019502011062,1.000000000000
550019502011137,550019502011071,0.890214797100
550019502011137,550019502011072,0.109785202900
550019502011138,550019502011072,1.000000000000
550019502011139,550019502011068,1.000000000000
550019502011140,550019502011073,1.000000000000
550019502011141,550019502011069,1.000000000000
550019502011141,550019502011072,0.000000000000
550019502011142,550019502011072,0.003748125900
550019502011142,550019502011073,0.996251874100
550019502011143,550019502012033,0.026914990600
550019502011143,550019502012036,0.973085009400
550019502011143,550019502012037,0.000000000000
550019502011144,550019502012036,1.000000000000
550019502011145,550019502012055,1.000000000000
550019502011146,550019502012053,1.000000000000
550019502011147,550019502011073,1.000000000000
550019502011148,550019502011073,1.000000000000
550019502011149,550019502012014,1.000000000000
550019502011150,550019502012015,1.000000000000
550019502011151,550019502012016,1.000000000000
550019502011152,550019502012017,1.000000000000
550019502011153,550019502012018,1.000000000000
550019502011154,550019502012019,1.000000000000
550019502011155,550019502012020,1.000000000000
550019502011156,550019502012038,1.000000000000
550019502011157,550019502012039,1.000000000000
550019502011158,550019502012040,1.000000000000
